gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
SLC36A4	-0.15001866714085121	5.274737492220206	-0.8978270419340115	0.3967567845648823	0.5408957920740483	-6.992717599614609
CCDC181	-0.24417105128072691	2.2214073429556787	-0.89794468438221	0.39669789335347494	0.5408599007312317	-6.5068997444482966
MTMR3	-0.17723714945566726	4.885738718662003	-0.8981408229357581	0.39659972154036327	0.5408148419592688	-6.948974812480243
RP4-583P15.14	-0.4235462229958034	-0.7047054177368098	-0.8983982610259633	0.3964708947587058	0.5407279595210498	-5.9942132837165305
CCDC28A	-0.28992260251560853	1.6937619129454828	-0.8986312081897013	0.3963543499525558	0.5406134021813254	-6.4276597386687175
SRGAP2	-0.15499291333541354	6.099992952613309	-0.898931281103907	0.39620425851923047	0.540453065846411	-7.04738738953466
RPL7AP6	-0.3739233350397757	0.5163098495688546	-0.899053181140231	0.39614329799368286	0.5404142945689593	-6.25210496751676
NOG	-0.33572986075863165	0.9061169740943992	-0.9001419458698293	0.39559912481944615	0.5397606065987168	-6.313270798434832
SOAT1	-0.15407479884037478	5.347971945870118	-0.9007231098923633	0.3953088775865994	0.5394975470695011	-6.996929060337961
CDH3	-0.640806391610681	-0.7198105410302419	-0.9009491718868771	0.39519601876371424	0.5394331070044033	-5.988524345950539
SLC30A8	-1.3515766785989363	-2.483943601926428	-0.9020941314241413	0.39462477189809053	0.5388738663533162	-5.6197676519919915
VPS50	-0.2161534182791387	4.7705637506755245	-0.9024468338568827	0.39444892190790093	0.5387666236816058	-6.930160721685463
UBA3	-0.14613957818925982	5.393085992995156	-0.9025107982051542	0.39441703676045525	0.5387666236816058	-6.999478622731163
MCM9	-0.2010947837920134	3.4932978804928045	-0.9030491137179937	0.39414877009927907	0.5384895058467488	-6.719272078788467
OR7E7P	-0.5557965104785466	-1.2324991534212844	-0.9030615034127896	0.3941425973295283	0.5384895058467488	-5.873725609589964
RPL7	-0.12849983681222632	9.535398087867325	-0.903612497286761	0.3938681535873908	0.5384153253487128	-7.145756335076402
PROZ	-0.9494408581515963	-2.2597534455411354	-0.9039090377026874	0.3937205079745667	0.5382586152728273	-5.6621634136801715
PREB	-0.1556982425803577	5.21137954975044	-0.904128987036577	0.39361102269497383	0.5381532331199227	-6.980780850572199
GGT1	-0.33158536438132025	1.0411349180947764	-0.9043143455458691	0.39351877313269723	0.5380714005895257	-6.329186248765323
PPP1R9A	-0.1960648960325111	4.690067170156718	-0.9053147311784121	0.39302117204922793	0.5374352582385663	-6.916404046310958
PRAM1	-0.5164056649079714	-1.4149666192605652	-0.9056083883733486	0.39287519158889816	0.5373241153738479	-5.832587051308515
COG1	-0.16136398550431164	4.644094899543894	-0.9081232841462281	0.3916266307009647	0.535748843531202	-6.907493956997542
CLPB	-0.1553603725168431	4.928670315434374	-0.9090717806373502	0.3911564892361996	0.5352379411537354	-6.944266714422752
ZEB1	-0.19670331853982237	4.690086471970311	-0.9091631480480074	0.3911112229678536	0.5352200957627982	-6.912857939667466
TSR2	-0.17336463449798956	4.2119232289130215	-0.9097863217103553	0.3908025856135724	0.5348858792299814	-6.83998610538469
ORAI1	-0.17813890488063766	4.264404205345994	-0.9099232732120033	0.3907347819779866	0.534881232495869	-6.848218129159755
PCDHA3	-0.3000875223863253	2.2319872959369453	-0.910272516487821	0.3905619133405174	0.5347763385985745	-6.497270937507863
ZCCHC18	-0.6655561960005059	-0.798570038842919	-0.9105663958941693	0.3904164921784855	0.5346658574037324	-5.962235837617575
ZPBP2	-0.42778248150758846	-0.7593967725457795	-0.9110320466101085	0.3901861542219863	0.5343944780632449	-5.970570715626845
ANKRD36C	-0.15604094697647053	5.458544395252161	-0.9119617822720297	0.3897265509676361	0.5339411271980093	-6.996352189383408
INF2	-0.1712910301705577	4.999945931044468	-0.9122252805555228	0.389596366123102	0.5339389425644526	-6.950145251878083
ZNF12	-0.15875504863890644	5.302440689478372	-0.9128388544926818	0.3892933453917674	0.5336998079745658	-6.981483738385437
RP11-104G3.2	-0.3386761560842304	0.47731714255482316	-0.9141592406806487	0.38864184386089573	0.5328946078333706	-6.231342877469289
CDKL2	-0.7536428715920755	-1.4074034071691661	-0.9142890623571153	0.3885778308454795	0.5328508250092939	-5.82644025449583
ACBD5	-0.2540906868457422	3.6349644826535203	-0.9149992035538207	0.38822780850772254	0.5325467188226597	-6.734172359883068
CICP14	-0.32436046444752953	0.6089764615999408	-0.9150596791441298	0.38819801133001297	0.5325467188226597	-6.253315846527553
MDM1	-0.17408952005605283	4.349170964007727	-0.9158170097003726	0.3878250061660763	0.5322139574826374	-6.856193751010017
TM6SF1	-0.48513850515091766	-0.5448609359880761	-0.9167853359095984	0.387348464020009	0.531647850500647	-6.013700682538894
ZNF438	-0.4109218452696797	0.7082569320983125	-0.9171307275903436	0.38717859073872074	0.5314586126925135	-6.267495649502627
DTWD2	-0.25012389208068875	2.538061333100944	-0.917241482785165	0.3871241298449205	0.5314277768901797	-6.539576807735544
TCEAL1	-0.2910016459428646	2.267235520669794	-0.9174274737976473	0.3870326864368462	0.5313787526918258	-6.496151484112033
SLC6A16	-0.3022779253933099	2.01969453517892	-0.9182457787245658	0.38663055153510006	0.5309257404255044	-6.457673481653688
RP11-626I20.1	-0.6511660841974094	-1.4235005185410345	-0.9187785385710932	0.38636890576577065	0.5307419697182768	-5.8190291582670275
FCF1P2	-0.44079945033996115	0.29796126907331005	-0.9192735554511701	0.3861259129605732	0.5305398153840304	-6.193455165932693
MRPS14	-0.184634509718264	4.272650324462948	-0.919442893296637	0.3860428146104625	0.5304695216236595	-6.8406900795849275
C2ORF74	-0.2826456352385138	2.4365646551309137	-0.9194889349071896	0.3860202231091635	0.5304695216236595	-6.521004070740979
TDRD3	-0.1628402298172782	5.962977322059985	-0.9196907441487463	0.38592121169950633	0.5304695216236595	-7.022265542884389
TAF15	-0.17327945623161245	6.136977205813287	-0.9198985478644495	0.3858192788395446	0.5303817581729843	-7.029370539737785
ZFAT	-0.21717160528196544	3.2377245827792134	-0.9211151754246938	0.3852228909913477	0.5298250245507862	-6.65648009857441
GPR39	-0.4646357939516583	0.11747034897929326	-0.9216571002505237	0.3849574596525495	0.5295038051651507	-6.155322678742053
MYH7B	-0.32432516402593803	0.44739548535000206	-0.9222814287107375	0.38465183476094417	0.5292149042034892	-6.218514938738891
ACACA	-0.1512498144361123	5.3795385213575715	-0.9223226748375918	0.3846316500221636	0.5292149042034892	-6.979887545044692
ZC3H12C	-0.24190909757400192	4.556748240574059	-0.9225610695723576	0.38451500139727385	0.529114304739629	-6.881434874057721
MFSD2A	-0.452824266639858	0.8694892803441483	-0.9226371744676567	0.38447776810428824	0.529110642077133	-6.287185734709316
PPP6R1	-0.166077390176798	5.615006913116794	-0.9227131037653123	0.38444062337110524	0.529110642077133	-6.99856113032817
C5ORF63	-0.21186021996380955	3.1308796315520064	-0.9230490391384193	0.3842763150259956	0.5289611566605967	-6.635664450350528
FAM92B	-0.6161830309541518	-1.5251035817071714	-0.9239164584344068	0.3838522938692277	0.5285088907298353	-5.793100962100012
C14ORF119	-0.17261626931992868	4.6989949922192	-0.924137532834016	0.3837442811798286	0.5284718168210497	-6.900162010999626
RP11-729L2.2	-0.8278139985065188	-0.4358494944466954	-0.9244672576647145	0.3835832256866994	0.5283136077146023	-6.031424977959485
NDUFA4	-0.1561170902858473	7.53157263431088	-0.9250586896810741	0.38329446330266637	0.528047257879395	-7.057087168137062
FKBP9P1	-0.22732256068508283	2.866776306471997	-0.9256586791259679	0.38300168694815145	0.5277752442148717	-6.587081270282591
TAF4B	-0.534112405494992	0.7871980420831689	-0.9257386103878222	0.3829626954342152	0.5277653010676137	-6.272018761889037
MAP1LC3A	-0.20449371885868217	3.46261500158987	-0.9260055501143575	0.3828325000065481	0.5276734433700213	-6.692431728647394
LATS1	-0.15023219660505394	5.597863357929243	-0.9261966164423874	0.3827393306628432	0.5276486143103679	-6.994033807374951
RNF216P1	-0.16835025045463592	4.6144640265274415	-0.9262353518206993	0.38272044424083923	0.5276486143103679	-6.88645156401348
VWA7	-0.4060894154507778	0.5195540090763476	-0.9265096108413775	0.3825867419655636	0.5275974092748295	-6.227571883134076
RHOXF2B	-0.41033865043485485	-0.22347327356259683	-0.9266948959215054	0.3824964343595978	0.5275166717826588	-6.077139678107778
CHRM5	-0.3707574952893963	-0.1842991334522108	-0.9272649166215289	0.38221870616356846	0.5273087873304019	-6.085214467574944
PRKG2	-0.6598290480981024	-1.3579893776481924	-0.9276656883163737	0.3820235295892576	0.5271270917128836	-5.824832645362475
MSN	-0.14539288547560503	8.282103775258712	-0.9279163127837963	0.3819015124758496	0.5270463000175643	-7.078711957045237
MMP25	-0.43085085603225	-0.21118582956333315	-0.9286853606242956	0.38152727972741074	0.5267048947712215	-6.078016444444066
MKL2	-0.15976041445415934	5.67862189399144	-0.9286932777632058	0.3815234285147754	0.5267048947712215	-6.997300352077901
TPO	-0.826656799887675	-2.0505419564073546	-0.9286970448703186	0.3815215960534928	0.5267048947712215	-5.681794383988178
C14ORF166	-0.14623016620284623	6.9126908496991595	-0.929145176527276	0.3813036545988501	0.5265274691746177	-7.039575979388201
CREB3	-0.16242306406387996	4.729124635483174	-0.9298110061820137	0.3809800095490099	0.5262891971260065	-6.898995674403449
WIPI2	-0.159988999183736	6.087828756008317	-0.9326247846278226	0.37961454116671917	0.5246748701204992	-7.015601129674203
SDHA	-0.14670456059206316	6.113793890001686	-0.9334179141106796	0.3792303083189232	0.5241874326622	-7.015816673202407
ZNF136	-0.23875587887715533	2.740913566338791	-0.9334422807143742	0.3792185084492022	0.5241874326622	-6.558302111936412
ARID3A	-0.2038080532819615	4.456782204291224	-0.9337379420273069	0.37907535201933523	0.5241040973686122	-6.8560123497568775
PCBP3	-0.25419724852195014	3.7104810133072292	-0.9337711903600281	0.3790592559980348	0.5241040973686122	-6.730440499984973
TXNDC2	-0.9420882284410144	-1.779875041989896	-0.934149963980185	0.37887592175867624	0.5240464843845648	-5.7313868950182
F2	-0.5118779168641303	-1.3548078640412577	-0.9341665700923809	0.37886788556443635	0.5240464843845648	-5.81959957916079
NETO2	-0.213602450387687	3.287612120474224	-0.9345703171732893	0.37867253921560884	0.5238960602942146	-6.652807219724998
NOVA1	-0.1876229394228064	4.4405874830705665	-0.9350882574818987	0.3784220518786204	0.5235931239296906	-6.852330468484596
STAC3	-0.5873218707805732	-0.7658167015307138	-0.9357196198603355	0.37811687759073065	0.5232580586489289	-5.9466333317094815
UBL4A	-0.2024725438663717	3.979321225518658	-0.9364973368369592	0.3777412129594701	0.5228253171703199	-6.776060245809142
CACNA2D1	-0.17649304312893932	6.148217091517679	-0.9365074609896645	0.377736324467464	0.5228253171703199	-7.014174557866554
TTC39C	-0.22648162874567968	3.0242130214210303	-0.9372825119002747	0.3773622272789419	0.52247210140913	-6.60351080613343
MFSD14A	-0.15407016231533888	5.984334517334538	-0.9373727265901528	0.37731870086628083	0.5224582161473996	-7.006727038146085
AC068533.7	-1.500377048841344	-2.1857139604283233	-0.9374151653098914	0.37729822649841505	0.5224582161473996	-5.647109547491773
TRIM21	-0.3335505248981795	0.9313047664196525	-0.937870562723659	0.3770785740768212	0.5222563406305807	-6.282268854573417
PMS2CL	-0.18208567210918414	4.298749204811616	-0.9382004702695088	0.3769195087612219	0.5221231126784932	-6.82720349919631
CBLL1	-0.17236899822089669	5.4259744018236695	-0.9384554914935146	0.3767965841835745	0.5221231126784932	-6.968812003961362
MEP1B	-0.6464635512728747	-1.8346163966584892	-0.9388402241889143	0.3766111929090925	0.5219363411005024	-5.716056805399222
CFAP97	-0.18049884606789401	4.280221720127166	-0.9390334758707748	0.3765180962691519	0.5218717400429228	-6.823483225225544
KANSL3	-0.1867645902484094	5.229006162773291	-0.939381500305892	0.37635048293979567	0.5216829553619651	-6.9496286549717405
PACSIN2	-0.16687473054141755	5.203845237534444	-0.9395915550117659	0.3762493445998542	0.5215862920005825	-6.946877481631963
PLAC8	-0.5195256536298023	-0.28583361279361136	-0.9401712770323448	0.37597032171011097	0.5212865074950525	-6.0507132002081905
DHDDS	-0.15349177291450555	5.282294041772041	-0.9404382002948938	0.3758419021245721	0.5212233441120673	-6.953697494158211
TMEM33	-0.17963816977625768	6.067272283307337	-0.9410415197237535	0.375551759184123	0.5208800975606762	-7.006867425463057
MORN4	-0.23550245491761368	3.1760203484321323	-0.9413157246510686	0.3754199461874442	0.5207407621703074	-6.626522524517858
LRRC37B	-0.3108223203440432	2.789344633267937	-0.9415897138571406	0.3752882713232579	0.5206015951230261	-6.558839438280455
RP11-563H6.1	-1.0290772350593194	-2.337338475694173	-0.9424498832336599	0.37487511120903383	0.5200883453991705	-5.6127767848154155
RWDD3	-0.25669770255448254	3.2869139812515593	-0.9433556187543856	0.37444043119991804	0.5196858963649569	-6.644378280858583
BRINP2	-0.47308945264950575	0.7551195561940998	-0.9434793746868033	0.3743810675341315	0.5196469288546205	-6.250478677491133
MSANTD2	-0.18208498896928926	4.1414841819524515	-0.9445235023744963	0.3738804962924215	0.5191271324588905	-6.795777515597589
ZNF460	-0.21372299410931728	3.7650708512926263	-0.9446139766292866	0.3738371450363005	0.5191271324588905	-6.730213049360424
ZXDA	-0.3153455703395629	1.4093627626943126	-0.9450759592777025	0.37361584189781266	0.5188883282950724	-6.343828692972372
DENND4A	-0.1902225803195723	4.207260847363596	-0.9467369930890962	0.3728209663767552	0.5179143049976185	-6.804547908658152
UBE2H	-0.1781091767911933	5.784441407947336	-0.9472887041915913	0.37255722878423875	0.5176345167205472	-6.9865618216205725
PDCD2	-0.1681779305760287	5.97498433398291	-0.947422093362483	0.3724934849365646	0.5175892488338828	-6.996689443379052
IRAK3	-0.6153279663454398	-1.2118312770673303	-0.9475494547103885	0.3724326292650283	0.5175479869028493	-5.8378328764186165
C1QTNF6	-0.29225858864352183	5.029400192159205	-0.9476824318886807	0.3723690981735609	0.517502999879899	-6.92022519544875
SEPT7	-0.15712502267040307	7.670895984830668	-0.94778558340567	0.3723198221505252	0.5174778180835208	-7.039658684524098
PXYLP1	-0.2086373497140741	3.504488779636355	-0.9481775535353323	0.3721326204110201	0.5172609165960861	-6.679118878134156
FKBP2	-0.1724663992110731	4.816506585740419	-0.9489547066452362	0.3717616665379036	0.5168281158818369	-6.89270560644874
USP44	-0.2624571178288466	2.570860390197481	-0.9497750065821875	0.371370417775341	0.5164175543227261	-6.5144168618294165
TMA7	-0.16872626382178257	6.465653692140803	-0.9502684312726672	0.37113522328886506	0.5161337120995361	-7.010416991417343
RP11-244J10.1	-0.5091275799395147	-1.420942047473782	-0.9503050067877208	0.3711177937414281	0.5161337120995361	-5.79086523142261
NDUFV2P1	-0.2893306124702184	1.4681596789517384	-0.9504752836965891	0.3710366587404093	0.5160830638153805	-6.347085423513082
GGN	-1.12015999666902	-1.9360171750407353	-0.9514374581573597	0.37057844311172233	0.5157048480638958	-5.6841188179866995
XRN1	-0.18717123461344443	5.4064213070801435	-0.9522721025431343	0.3701813044153633	0.5151953481678204	-6.953946631295804
ARHGAP26	-0.20542205859009588	4.3712561072001686	-0.9535386396633814	0.36957927268939655	0.5145367046085209	-6.82409006714126
BCRP3	-0.3846568711213363	1.4911395310448998	-0.954014680464696	0.3693531828555426	0.5143445136285493	-6.347002845640418
STARD3NL	-0.18535040382082446	4.64179076731704	-0.9552512237411096	0.3687663862327126	0.513656567338068	-6.862790770301723
TMEM8A	-0.1952173662010681	4.247197551207197	-0.9553042359907102	0.36874124512863127	0.513656567338068	-6.80275190888979
RPS4XP11	-0.4904172290970241	-0.9938297767117883	-0.9554027951927888	0.36869450676251997	0.513656567338068	-5.877857829872653
KCNK7	-0.6644329111453751	-1.4840302250861495	-0.9568322563531847	0.3680171329899952	0.5129140355652287	-5.771619504876317
AGL	-0.16172800448188251	5.342580508500885	-0.9580654000763476	0.3674335386893929	0.5122726134552276	-6.94248552643118
RPL14P1	-0.48892237037788877	-1.2195054763730595	-0.9586119377201268	0.3671751082493139	0.5119552865104814	-5.825925759745565
ARFGEF1	-0.16334445659802999	5.825791524805692	-0.9586273362613497	0.36716782902511036	0.5119552865104814	-6.97817876502662
CIC	-0.18917625513478598	6.420318779368169	-0.9591075153064087	0.3669408924112938	0.5118005779357725	-7.000813348983236
MTND4P32	-1.4198985128800001	-2.655994070721425	-0.9597216819751737	0.3666507858512153	0.5114818496726722	-5.535584769346844
ZFP91	-0.15642310874210263	7.354228677451487	-0.9601129451464971	0.36646605951484046	0.5113025886175386	-7.019036034682123
RP11-353H3.1	-0.4720616368696894	-0.8481436078439538	-0.9620818877486844	0.3655375290033392	0.5102288275667249	-5.903785965943379
ZNF155	-0.24720642951562377	2.496956194671767	-0.9628170355011351	0.3651912963272521	0.509831238186041	-6.489864726039501
ENO1P3	-1.4552900557948565	-2.915399861066679	-0.9636919903053582	0.3647795407159039	0.5093420253678392	-5.482740076656757
SEC61A2	-0.2520725537551787	3.662005598544803	-0.9644247283755154	0.36443498184523626	0.50898928804806	-6.692319537109749
LRP8	-0.26602333216469143	3.7100621449050624	-0.9652680610552815	0.3640387212933241	0.5085674826583971	-6.7002988434201605
ZSWIM3	-0.4635315725876403	0.4398965726476645	-0.9660223149955354	0.36368459190581903	0.5082404196014934	-6.1760922039022885
